,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
659,0.111,0.797,227822,0.792,61WbtB6ujkpNAsAf5LjF4b,7.88e-05,6,0.24,-5.758,1,0.0607,106.038,4,0.54
660,0.197,0.633,193511,0.592,2Gl0FzuLxflY6nPifJp5Dr,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679
661,0.00697,0.677,201573,0.83,2W4yTO3qHdqyvbz2UxfIPh,0.0,4,0.134,-3.96,1,0.0489,137.997,4,0.612
662,0.0409,0.64,272667,0.864,6XGddj522FQRHXEhBtjiJu,1.55e-06,4,0.136,-4.909,0,0.0869,105.107,4,0.497
663,0.0549,0.781,196907,0.98,2RCp9QBnFSxdKe8RD4xF8s,2.74e-06,0,0.597,-5.077,1,0.285,140.235,4,0.487
664,0.00683,0.6,187147,0.81,0tKcYR2II1VCQWT79i5NrW,0.21,0,0.155,-4.749,1,0.0479,167.88,4,0.298
665,0.0992,0.645,223800,0.83,72OGJT4cL9BQjHTa8h28tz,0.000655,11,0.128,-5.124,1,0.0549,108.058,4,0.34
666,0.112,0.574,214387,0.741,2CJ6CRzuRQd46asE1ucuVD,0.00362,0,0.347,-4.815,1,0.044,138.041,4,0.511
667,0.0453,0.728,228707,0.811,7rfiXyFb5M9BqdkvKvVEiB,2.07e-06,7,0.362,-4.278,1,0.0564,114.995,4,0.705
668,0.0334,0.558,237140,0.733,2IUHcSxFPDKLRVgjXxvKjl,0.00193,8,0.193,-6.65,1,0.0693,89.992,4,0.173
669,0.876,0.183,277053,0.458,04zxGiXcmNQ0m9oDXtwo18,0.776,2,0.355,-9.651,0,0.0459,69.352,4,0.0661
670,0.0313,0.527,248213,0.916,2eoZr92GWsqCaYkkCGWuxl,0.00681,0,0.164,-6.693,1,0.0452,98.03,4,0.675
671,0.0571,0.71,223190,0.73,6XOYVSmNDjKUNMXooU4s4z,0.0,5,0.139,-4.001,1,0.0607,99.986,4,0.48
672,0.103,0.365,258188,0.413,4Q5yMlwAfAoitqg4r9oZHN,3.13e-05,0,0.103,-7.369,0,0.0507,84.746,3,0.125
673,0.0416,0.755,204400,0.57,2mfUa8bLs2s5N4VaqJZ4lZ,0.0,9,0.0891,-7.132,1,0.0888,102.991,4,0.406
674,0.00841,0.481,135947,0.693,5KurnDXzOeIYOMQceYidu7,2.3e-05,4,0.773,-5.597,0,0.0791,80.946,4,0.635
675,0.00799,0.726,209560,0.815,3lIxtCaROdRDuTnNBDm3n2,0.081,11,0.112,-5.886,1,0.0313,140.158,4,0.462
676,0.182,0.446,234933,0.648,67fRHOlaYQQFG67D9DkdnW,1.13e-05,11,0.348,-6.773,0,0.3,86.021,4,0.696
677,0.111,0.795,275080,0.594,0q75NwOoFiARAVp4EXU4Bs,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409
678,0.000135,0.677,259253,0.78,0rOP1naZV8zL7ahMNTDXhL,0.301,7,0.111,-8.662,1,0.0676,120.122,4,0.567
679,0.119,0.94,227667,0.615,6HL9fQAZ5jwajChlEIqVzf,2.96e-06,1,0.0849,-6.284,0,0.155,135.97,4,0.702
680,0.243,0.683,219507,0.691,3umS4y3uQDkqekNjVpiRUs,0.0,8,0.14,-5.535,1,0.0432,179.91,4,0.732
681,0.0533,0.599,288877,0.667,72Q0FQQo32KJloivv5xge2,0.0,7,0.134,-4.267,1,0.0367,80.984,4,0.817
682,0.498,0.736,230813,0.795,6gpcs5eMhJwax4mIfKDYQk,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511
683,0.56,0.622,250200,0.593,4Sj8JZ9zZfl8HaOav5yTVq,0.0,5,0.175,-7.755,0,0.0414,100.048,4,0.369
684,0.00483,0.745,212027,0.595,6CUBgX8bXC5YQCkdgRHqyg,1.13e-05,8,0.125,-6.35,1,0.0486,110.966,3,0.169
685,0.501,0.839,209269,0.81,3LnOF5n1GOs01siYZXzS3p,0.0,5,0.117,-5.274,0,0.0568,129.014,4,0.814
686,0.107,0.67,214802,0.585,1mDGDb2fUmUMdqV3tb8VKQ,1.11e-06,6,0.131,-4.861,0,0.0354,110.03,4,0.447
687,0.259,0.763,126346,0.726,7floNISpH8VF4z4459Qo18,0.0,1,0.0976,-6.405,1,0.282,139.059,4,0.349
688,0.0259,0.518,340707,0.575,5ELRkzdzz0HvGpMDlfZHkV,0.0,5,0.109,-4.616,1,0.0302,120.019,4,0.209
689,0.115,0.797,227292,0.791,14oOKFGuXu8DqvOe1W8vao,6e-05,6,0.144,-5.799,1,0.0626,106.044,4,0.516
690,0.15,0.703,193613,0.868,39IsH7B5byx8NRlEKlZVg9,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733
691,0.0741,0.568,220253,0.583,0KR2W3St74th8z3LS94Ffh,0.0,1,0.396,-6.81,0,0.0636,137.865,4,0.196
692,0.0147,0.61,234662,0.712,1WC5UN1U79gJlxGLYDGIO7,1.12e-05,9,0.0843,-7.808,1,0.0776,128.921,4,0.283
693,0.139,0.882,162373,0.937,51sVgPeBHYwbeM1cWegVqR,0.0,1,0.0717,-5.937,1,0.0901,110.0,4,0.774
694,0.00222,0.531,200733,0.786,5DEp4UmhxN7OLnYQacWZhh,0.000316,5,0.132,-6.661,1,0.243,169.892,4,0.244
695,0.515,0.759,237507,0.245,1jkIErXa3YNUX5QIyO6GGR,0.000154,6,0.102,-6.545,1,0.138,96.992,4,0.209
696,0.00728,0.741,221983,0.559,542Xd5qDeLBvgXZXhfW7LE,0.000971,10,0.21,-7.775,1,0.03,101.999,4,0.466
697,0.111,0.795,275080,0.594,1E2ePlJmijVSX0o1G9TFgR,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409
698,0.126,0.615,331293,0.871,0lSFDvmV2HZqrtVtneT3no,5.88e-05,1,0.381,-5.308,1,0.0894,140.033,4,0.284
699,0.0176,0.64,194840,0.742,6yL2kTsdVwYnGwPkKGtMd5,0.0,7,0.157,-4.461,0,0.0488,130.972,4,0.403
700,0.00502,0.601,187761,0.834,56lBX2WHqfGuoeZxZvUnVj,0.15,0,0.121,-3.78,1,0.0455,167.879,4,0.249
701,0.0681,0.953,247613,0.591,1iTWoKAdilGEmit6xhQZje,0.0,1,0.0842,-7.176,1,0.31,127.039,4,0.263
702,0.0186,0.444,224293,0.821,4gHDOASpAaGG9eitQZP1bQ,3.09e-06,10,0.182,-5.91,1,0.0416,151.948,4,0.452
703,0.0606,0.834,252017,0.493,53HIIqV64NIKyyGllfKvzu,7.95e-05,5,0.0666,-6.567,0,0.128,140.007,4,0.28
704,0.127,0.672,202194,0.642,6OuV4vfyb8v3vGGGksqyKf,0.0,5,0.137,-4.552,1,0.0461,123.984,4,0.656
705,0.362,0.786,229640,0.735,1N90cV79gbBgO0bOs74Y0t,0.0,0,0.176,-4.502,0,0.0495,110.124,4,0.747
706,0.132,0.761,197933,0.669,7mz8bgoIWwAjUBXeWUHphh,0.0,7,0.0626,-4.777,1,0.133,155.968,4,0.614
707,0.089,0.446,237915,0.793,5ndfVSDyPq90jaIUhNPeby,0.0,0,0.211,-5.365,1,0.156,189.891,4,0.47
708,0.229,0.689,239280,0.692,6H2TKJ9KJfcq6MRmw2cF20,0.0,2,0.184,-4.756,1,0.133,137.832,4,0.285
709,0.0788,0.865,272453,0.553,0WtVtCK5SEFvyyA5V8D9CI,3.17e-06,1,0.514,-7.012,1,0.276,139.023,4,0.443
710,0.00647,0.695,182693,0.818,5hHudNsfZXmdgefWxAX2LG,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,4,0.916
711,0.168,0.859,195613,0.756,1WniHvhq9zTkny0WvGXX8o,4.65e-05,8,0.163,-3.36,0,0.0643,102.033,4,0.91
712,0.484,0.71,165853,0.404,3aWhZ1zeqy1kdjXiyMh22T,0.0,1,0.0953,-10.04,0,0.379,139.553,4,0.398
713,0.0313,0.803,210400,0.488,1p5B1jJk75RAblZCTnzUTU,0.000285,7,0.112,-7.564,1,0.18,72.913,4,0.553
714,0.746,0.427,224867,0.262,13sXuI5RjMHm7dz7O3spYs,0.0,7,0.068,-8.541,1,0.0276,104.085,4,0.228
715,0.168,0.675,230453,0.595,7MXVkk9YMctZqd1Srtv4MB,3.36e-06,7,0.136,-7.033,1,0.284,185.998,4,0.491
716,0.231,0.755,229849,0.789,0qYTZCo5Bwh1nsUFGZP3zn,0.0,5,0.351,-4.502,1,0.146,93.973,4,0.737
717,0.136,0.691,222000,0.821,56RVUAFH9NF8zhTZ5A9KVF,0.000115,0,0.092,-4.527,1,0.0401,104.961,4,0.759
718,0.0142,0.728,188174,0.426,167NczpNbRF7oWakJaY3Hh,0.0,0,0.0546,-6.69,1,0.0509,85.908,4,0.844
719,0.568,0.627,250173,0.572,5aFQU3VPCQ3YGfKBA4tLfj,1.52e-06,5,0.198,-7.738,0,0.0373,100.041,4,0.361
720,0.173,0.888,162347,0.934,2qFT2tvTY8ZsBZLeaFeEB3,0.0,0,0.0685,-5.983,0,0.0923,109.997,4,0.764
721,0.124,0.838,331347,0.891,0DtxfqGupuWkfDCtz2lRG0,0.000312,1,0.107,-4.155,1,0.135,115.01,4,0.605
722,0.479,0.663,448733,0.605,3NGThUsocImPUQE2tlQXJr,2.99e-06,11,0.333,-8.299,0,0.191,136.001,4,0.498
723,0.028,0.854,206613,0.77,6vKXDgJmquMzFSVBCH55Nc,0.0,1,0.117,-5.887,0,0.159,123.984,4,0.178
724,0.0677,0.818,400013,0.835,32VC4phBq8CWC3rFSnjEHr,0.0,7,0.239,-4.575,1,0.282,134.992,4,0.68
725,0.278,0.751,343027,0.972,4TIngwQM4tE0V3BCg9WDFV,0.00109,0,0.139,-2.821,1,0.0876,122.946,4,0.481
726,0.0538,0.749,156293,0.695,36vMHXKIom4mwAlQqoD0sh,6.57e-06,11,0.617,-6.592,0,0.1,144.065,4,0.416
727,0.154,0.531,728413,0.797,5nWZrdb87paLgk6dPGgILz,0.0,10,0.0902,-7.018,1,0.154,104.027,4,0.342
728,0.0965,0.762,206293,0.872,53LkLW4k4w7EOayzvx70O9,0.0,10,0.121,-4.075,0,0.201,129.005,4,0.703
729,0.302,0.639,412560,0.807,4YGzGGnOCahszVbDkkzP8q,0.0,1,0.119,-6.553,1,0.0655,122.965,4,0.575
730,0.746,0.698,283267,0.229,1ndE0rSXw5nlCyJ4eletzq,0.0,6,0.158,-17.818,1,0.87,136.439,3,0.624
731,0.118,0.639,232667,0.851,1ZeDWXJnkZOLOmbGEOPSMe,0.0,0,0.451,-3.954,1,0.0498,112.988,4,0.395
732,0.0219,0.568,202439,0.69,1xa5pXOwLoxHuBDU0JiUdn,2.3e-05,1,0.0815,-5.034,0,0.0431,130.12,4,0.0453
733,0.0029,0.639,188947,0.814,6MQJ0SPApUWxHYQShpZlZb,2.98e-05,2,0.0529,-5.632,0,0.0385,123.922,4,0.904
734,0.865,0.641,248053,0.0628,6Wo5YxkdXgwzKQZbDg2r17,4.08e-06,4,0.105,-14.155,1,0.0417,129.004,4,0.275
735,0.119,0.611,180907,0.572,2w1N1jR7L9HsIoLekqsYf2,3.92e-06,8,0.0583,-7.077,1,0.0248,78.548,4,0.488
736,0.164,0.704,222453,0.47,7eZOvhHWlB3AcrOuZfTTOA,0.402,0,0.108,-10.804,1,0.0367,130.035,4,0.0373
737,0.871,0.645,248053,0.0665,5I4TsOfH01Gg3WckfgJD1I,5.94e-06,4,0.105,-14.241,1,0.0421,129.028,4,0.274
738,0.00196,0.702,164200,0.762,4f1QbCjIAgQwnf7ms9NXWx,0.000451,8,0.142,-2.733,1,0.0328,95.019,4,0.233
739,0.133,0.607,180907,0.575,06gD2ZtK3Dzc1BYqWExQJJ,2.52e-06,8,0.0566,-7.066,1,0.0252,78.341,4,0.504
740,0.0323,0.851,206613,0.758,6OQea06z3cbOqYgG2O6eOZ,0.0,1,0.12,-5.979,0,0.179,123.995,4,0.196
741,0.0742,0.839,400013,0.833,6HN5XPJEV31RQJGoyqZ81K,0.0,7,0.233,-4.56,1,0.234,134.988,4,0.684
742,0.29,0.748,343027,0.972,58kwvMXeOlsvzPqUlyj75Y,0.000922,5,0.124,-2.817,1,0.0858,122.962,4,0.509
743,0.0429,0.752,156293,0.696,732btJLGu7gYNHHNdzshrG,3.17e-06,11,0.615,-6.65,0,0.0982,144.007,4,0.388
744,0.121,0.838,331347,0.89,77mLzdHEWRB60CLlV02TV2,0.000299,1,0.126,-4.187,1,0.137,115.005,4,0.608
745,0.446,0.662,448733,0.595,7fRfIvHPH6bHdMDjPFwTMh,3.21e-06,11,0.33,-8.287,0,0.193,135.856,4,0.495
746,0.319,0.459,412560,0.804,6CvTbrBxxc5jFwqsivhpxh,0.0,1,0.124,-6.589,1,0.0709,122.622,4,0.587
747,0.156,0.525,728413,0.798,76ZrqdtkKxhMl42xAQTnFm,0.0,10,0.0871,-7.013,1,0.181,104.305,4,0.341
748,0.161,0.681,222453,0.469,6qcuRcbz8DCLG6nG4or8Uo,0.403,2,0.108,-10.803,0,0.0366,130.022,4,0.0373
749,0.652,0.388,303373,0.338,2RlgNHKcydI9sayD2Df2xp,3.72e-06,10,0.248,-10.054,1,0.0328,177.784,4,0.477
750,0.761,0.691,283267,0.227,4GP2Idcs08NqAjfEV0rsl6,0.0,6,0.164,-17.842,1,0.894,138.205,1,0.638
751,0.0521,0.523,269816,0.757,7Dm3dV3WPNdTgxoNY7YFnc,8.07e-05,9,0.0465,-6.934,1,0.0515,152.016,4,0.652
752,0.0231,0.576,246761,0.777,5YEOzOojehCqxGQCcQiyR4,0.0,10,0.366,-5.035,0,0.458,145.2,4,0.259
753,0.304,0.804,298941,0.459,5mCPDVBb16L4XQwDdbRUpz,0.0862,11,0.11,-11.556,1,0.039,111.963,4,0.372
754,0.102,0.44,258188,0.413,4rwqrKdwlFWJ6LvPYaOtgn,1.7e-05,0,0.103,-7.425,0,0.0446,131.659,4,0.123
755,0.0577,0.565,231906,0.782,2habSXqcJGExM6JJyskY7O,4.16e-05,8,0.0757,-6.413,1,0.0506,140.004,4,0.4
756,0.000569,0.624,189613,0.673,3Dwq1oiOFys6Sxr5SslmXw,1.54e-06,4,0.104,-4.017,0,0.0268,121.986,4,0.458
757,0.746,0.427,224867,0.262,5kRPPEWFJIMox5qIkQkiz5,0.0,7,0.068,-8.541,1,0.0276,104.085,4,0.228
758,0.45,0.754,272667,0.762,3FDrI0FLKzrYQiWxPhqV2W,6.67e-05,6,0.224,-4.486,0,0.0849,92.002,4,0.673
759,0.747,0.537,227200,0.383,4u9Y4Z9i9VaAbBK7rW1Rha,0.00025,2,0.356,-6.528,1,0.0247,104.252,4,0.339
760,0.234,0.386,229813,0.407,4B1rpPmQXwj78wk6aIGwwU,1.86e-06,6,0.0999,-7.095,0,0.0268,69.387,4,0.456
761,0.2,0.389,253387,0.537,5LABCxgmP7DATATIJXOh6n,3.13e-06,10,0.125,-6.761,1,0.0309,127.964,5,0.383
762,0.00064,0.375,176387,0.93,33SNO8AaciGbNaQFkxvPrW,0.0,2,0.318,-2.631,1,0.0561,147.124,4,0.491
763,0.287,0.554,291080,0.842,5Lbsc65org0b85kNsPkluY,0.0,5,0.106,-4.113,1,0.0397,114.036,4,0.348
764,0.0169,0.624,278800,0.647,33bURv895AN4FkBvgFo2dx,0.0038,3,0.221,-4.68,0,0.0335,136.022,4,0.379
765,0.804,0.671,211960,0.156,1IF5UcqRO42D12vYwceOY6,0.0518,8,0.113,-16.288,1,0.0371,94.08,4,0.201
766,0.0611,0.768,219760,0.804,74ABBu8osxqmuFOAKcWWpG,0.00511,2,0.0695,-7.351,1,0.0349,112.028,4,0.776
767,0.0476,0.673,201601,0.671,4izg6Hydc6XGErWW6nbdsV,0.0,1,0.107,-4.998,1,0.0302,134.942,4,0.523
768,0.00231,0.531,199973,0.784,0BSd5u6lQJWDoNVMuBYBiA,0.00013,7,0.238,-6.664,0,0.219,169.862,4,0.214
769,0.0381,0.74,188918,0.608,6Kq3dPaKCOeA1BcU3JgK42,0.0,5,0.108,-5.868,0,0.178,90.118,4,0.438
770,0.0578,0.646,213657,0.534,4sxLB4ibrNZko2Y9wHfwZ3,0.0,1,0.12,-7.644,1,0.418,99.987,4,0.427
771,0.0029,0.639,188947,0.814,7BpYWzZwrsljT1eIjb0TqR,2.98e-05,2,0.0529,-5.632,0,0.0385,123.922,4,0.904
772,0.00199,0.768,212853,0.826,2RJfK2pOvGpnxC255YOy5k,0.000374,5,0.031,-4.904,1,0.0335,114.997,4,0.926
773,0.225,0.673,239289,0.701,1mGo7MnaIQ9Bfp1nJDCi1z,0.0,2,0.244,-4.751,1,0.148,137.848,4,0.303
774,0.242,0.592,210947,0.763,2zvBDy0N0S6TypMyfOidZX,0.0,1,0.0715,-3.334,1,0.366,180.084,4,0.644
775,0.076,0.734,235707,0.626,6t44iU80A0h8WQ7vc4OoRj,6.54e-06,7,0.168,-5.685,1,0.0458,98.559,4,0.44
776,0.193,0.691,217048,0.673,5xYVqJ7ppf4bTbbztvVOYx,0.0,10,0.264,-5.513,1,0.082,151.116,4,0.516
777,0.206,0.678,239293,0.696,6TXglvsCOo7dQrEgRiIdO0,0.0,2,0.164,-4.79,1,0.133,137.822,4,0.254
778,0.000856,0.681,173294,0.659,7uuBfgY1vBCalrQRyyQhqs,8.17e-06,9,0.11,-6.405,1,0.268,156.004,4,0.225
779,0.029,0.875,207801,0.673,2frDm1v0SFNyeduw3gO632,0.0,1,0.318,-7.74,1,0.21,148.01,4,0.621
780,0.113,0.741,184134,0.79,4xlrALxuaCf9yZBHJeTSG6,0.0,11,0.0542,-4.086,0,0.0469,104.043,4,0.528
781,0.175,0.953,214648,0.41,1sCxVKWImDZSZKvG0U9B23,0.0,1,0.0768,-6.543,1,0.0705,121.074,4,0.718
782,0.000203,0.354,318587,0.825,2EoOZnxNgtmZaD8uUmz2nD,6.95e-05,6,0.0758,-5.325,1,0.0406,105.495,4,0.16
783,0.00797,0.614,293960,0.568,2xt2piJx6jlFkjS77YiqpL,0.0,7,0.0997,-5.477,0,0.0276,107.849,4,0.516
784,0.00165,0.573,283027,0.75,1wlKw9NAWVWpx7OIAyg9EA,0.000285,4,0.131,-5.718,0,0.0272,101.049,3,0.544
785,1.9e-05,0.274,246920,0.906,1jMaB19DiVR8OihLSuYFOt,0.257,0,0.273,-5.587,1,0.0404,185.959,3,0.783
786,0.000336,0.433,277840,0.854,21tuvt3CXIsNquc32v8jpc,0.000177,9,0.162,-3.868,1,0.0483,89.4,4,0.368
787,0.000171,0.47,320107,0.76,78YJJJH55MSyk7547100sW,0.191,0,0.127,-6.063,1,0.0597,133.308,4,0.301
788,2.06e-05,0.305,266200,0.917,6hqIXyo6GxydAnoI8XeIrV,0.000184,9,0.0541,-7.581,1,0.0857,101.956,4,0.295
789,0.276,0.427,260837,0.62,3tM778lBLL9SjnN0OHWgHH,0.0,5,0.125,-7.768,0,0.0332,145.658,4,0.328
790,0.025,0.369,246267,0.613,0W7AbEauB7cP4pidLclApe,4.96e-06,7,0.101,-10.847,1,0.0335,137.793,4,0.338
791,0.000197,0.316,311000,0.842,4VwPsMcRt1HPVKIdcwY9Uj,0.0109,0,0.119,-6.046,1,0.042,189.161,3,0.541
792,0.000519,0.452,222027,0.873,4OCzAGgyWsUKpdWufYywZm,0.0,9,0.0592,-4.867,1,0.0613,80.473,4,0.433
793,0.00714,0.318,290067,0.803,1iArQTuOzxvrtniGmkyy92,0.00762,10,0.185,-8.859,1,0.0424,183.42,4,0.659
794,0.221,0.87,204502,0.488,4Ro98RCK90oHqqSZUnTFq5,0.0,6,0.0767,-5.586,1,0.0537,106.008,4,0.519
795,0.0182,0.835,242174,0.719,3VRk65lHSwqd90TAkQqhvB,1.9e-05,5,0.127,-5.167,0,0.0559,119.946,4,0.532
796,0.334,0.334,216391,0.617,1SJtlNRJDeYHioymcvsqev,0.0,6,0.163,-5.834,0,0.383,85.227,4,0.603
797,0.00244,0.526,199973,0.779,1i7iLxK9oQSo2uPxyVldRf,0.000211,5,0.224,-6.676,1,0.223,169.887,4,0.24
798,0.00282,0.466,187787,0.659,6Pw3Gvw4wNMZfTYZa6IQal,0.0,2,0.273,-6.077,1,0.115,186.169,4,0.36
799,0.0202,0.961,203000,0.625,5hfpu8saHLGedbHRtNCYjm,1.91e-06,4,0.0895,-5.07,0,0.0686,124.992,4,0.223
800,0.00995,0.608,203653,0.584,34isqXjbTstbYwl2MfdzDq,0.0,1,0.203,-6.652,1,0.0352,94.956,4,0.251
801,0.15,0.915,137174,0.692,30jOyPoD5nIbokd9qnnagr,0.00012,9,0.0964,-7.544,1,0.0857,118.981,4,0.713
802,0.00274,0.873,164269,0.535,5AWAcZFEwggTEqYez32DF6,0.0,1,0.111,-5.394,1,0.131,140.027,4,0.0577
803,0.464,0.784,195356,0.435,0VaIsQoIQY10uxBrOyZ5cQ,5.27e-06,8,0.0913,-9.197,1,0.0647,90.033,4,0.865
804,0.118,0.653,189307,0.81,3bWAqKDWg6u1davspr5IkS,0.0,7,0.126,-6.032,0,0.0558,121.951,4,0.583
805,0.0714,0.763,190678,0.598,1yxgsra98r3qAtxqiGZPiX,0.0,11,0.112,-6.865,1,0.0539,140.987,4,0.182
806,0.195,0.859,108251,0.433,4XF1D03U8LuaLzlCMugIE5,0.0,6,0.0906,-11.346,1,0.0663,141.981,4,0.707
807,0.0744,0.684,208163,0.823,7nKBxz47S9SD79N086fuhn,0.0,9,0.111,-3.297,0,0.0773,91.048,4,0.647
808,0.135,0.745,236923,0.656,15muuXcaTz4RqVv1fJZuBZ,0.0,7,0.166,-4.482,1,0.0591,155.934,4,0.606
809,0.246,0.869,204502,0.485,6EpRaXYhGOB3fj4V2uDkMJ,0.0,6,0.0765,-5.595,1,0.0545,106.028,4,0.527
810,0.022,0.71,202752,0.547,0dvu4Irbq0SM5BWny30rRR,6.04e-05,1,0.12,-8.215,1,0.0691,152.003,4,0.142
811,0.0111,0.727,257987,0.431,6DB2KOEwHnjkgEnBt5SdeJ,0.0166,2,0.506,-12.007,1,0.395,150.005,4,0.223
812,0.0906,0.562,209924,0.569,7DQXiMeLqiQsy1uqHSk0xc,0.0,9,0.0846,-4.798,0,0.0459,132.797,4,0.261
813,0.0938,0.567,187613,0.795,4bPQs0PHn4xbipzdPfn6du,0.0,9,0.114,-4.985,0,0.134,170.06,4,0.635
814,0.00304,0.932,167853,0.702,2rUwQj4SWaP2anuGDtNpYR,1.87e-05,7,0.267,-3.459,0,0.0903,143.001,4,0.53
815,0.124,0.611,221904,0.644,6jA8HL9i4QGzsj6fjoxp8Y,0.0,6,0.124,-7.607,0,0.0553,105.969,4,0.13
816,0.205,0.652,134747,0.663,4IdAIZRVkwuQQnHpi529cn,0.0,11,0.105,-7.78,1,0.326,114.133,4,0.377
817,0.0148,0.88,209040,0.495,0OVhQZkNe7lh0fQeH96EFW,1.47e-06,1,0.121,-3.476,1,0.0681,124.055,4,0.47
818,0.052,0.817,209143,0.587,2XaInsPPUkZRkY4uFJ3AHK,0.00165,2,0.185,-6.502,1,0.108,140.062,4,0.352
819,0.0144,0.919,180013,0.446,4B2OmQGLBVB51aYNgUvXeM,2.12e-06,8,0.123,-4.007,1,0.161,127.955,4,0.293
820,0.393,0.646,169267,0.756,5GG3knKdxKWrNboRijxeKF,3.23e-05,9,0.202,-9.017,0,0.487,193.881,4,0.596
821,0.16,0.917,160907,0.392,3tuyK9qfen7lPMji9Saw3d,0.000156,10,0.104,-5.108,0,0.315,131.514,4,0.544
822,0.187,0.526,246040,0.485,6dxU7Xf9j2yNI7aCcT8W1g,0.0,5,0.171,-10.355,0,0.452,157.683,4,0.288
823,0.0243,0.654,145120,0.564,1OXglmeAng5wDKDj769wQz,6.55e-06,1,0.107,-9.246,0,0.142,122.202,3,0.424
824,0.421,0.788,176653,0.485,5xGH4fqJwvMynXn3dcmbpr,0.0,11,0.346,-8.096,0,0.272,124.933,4,0.689
825,0.0356,0.735,194267,0.588,3Jrs7cC2OJNlNSy9VnDOMZ,0.0,5,0.107,-7.197,0,0.226,90.002,4,0.434
826,0.939,0.454,198147,0.212,4nBhjVklA3Mtnyzshg4KmD,1.53e-06,5,0.11,-12.769,1,0.101,116.004,4,0.416
827,0.0691,0.954,246325,0.578,01VvADRZqvXrHfwAKUOS8v,0.0,1,0.102,-7.094,1,0.316,127.061,4,0.26
828,0.01,0.69,221206,0.784,4C5ewaZ05vyXM23jFJdwd4,4.08e-05,11,0.22,-4.724,1,0.056,109.969,4,0.284
829,0.043,0.487,182560,0.672,6ZCsp2zQsSTCilvGVefGVN,0.0,7,0.618,-6.534,1,0.445,79.185,4,0.235
830,0.648,0.623,207520,0.416,4KVVCo25PROevpOdHyvYRk,1.31e-05,0,0.213,-8.006,1,0.235,121.504,4,0.479
831,0.554,0.538,217200,0.507,1oQQ5pf4hft7C3s75B8fXb,1.05e-06,7,0.247,-10.186,0,0.178,145.969,4,0.272
832,0.0434,0.647,299813,0.63,3S4wKj113KHgqtZt52Dcd1,3.17e-06,2,0.0909,-5.993,1,0.379,160.013,4,0.332
833,0.254,0.745,242431,0.547,3wSRktqTRY2pD7mQiLjacM,0.0,9,0.274,-7.351,1,0.12,134.838,4,0.565
834,0.809,0.577,46960,0.587,13jkajO7W5ZixoVmtU2eLl,0.0,6,0.227,-7.608,0,0.394,119.017,4,0.661
835,0.00292,0.872,164269,0.541,0aefcYCNBHKqCVICvlj0PQ,0.0,1,0.111,-5.417,1,0.144,140.015,4,0.0591
836,0.0821,0.677,286573,0.628,55o72A8eQo8UVYHbKf9aXX,0.0,10,0.0771,-7.356,0,0.619,110.153,5,0.533
837,0.699,0.647,223085,0.265,3lyws9gtzp9ZPbTcQOfZkl,2.29e-05,0,0.114,-13.916,1,0.151,139.972,4,0.24
838,0.405,0.393,221881,0.555,3NgCzSW98SsqBdpYcnm4kv,0.0,10,0.105,-6.096,0,0.276,167.999,4,0.22
839,0.147,0.631,201827,0.54,42NpUvd0I2kdIuMXX4nobE,5.87e-06,1,0.0711,-5.742,1,0.257,112.868,4,0.814
840,0.31,0.906,134760,0.601,0kZOgFGhGfYW5WmdiTb5VV,0.0,5,0.0917,-2.948,1,0.082,114.024,4,0.542
841,0.00261,0.713,168320,0.599,2hfuZh5FuIOFMoUPU01fjv,0.0,0,0.168,-5.364,1,0.0386,143.064,4,0.212
842,0.163,0.786,167886,0.633,2CluJTPlJ8l8LkQ7x7U1Vt,0.0,1,0.351,-7.819,1,0.335,129.951,4,0.276
843,0.122,0.6,150053,0.431,5TY8TK26gzqUcVLSymvNx9,7.83e-05,0,0.0726,-9.546,0,0.056,131.367,4,0.187
844,0.0467,0.711,130613,0.568,0Dd1hBNUmz1KavOojPDxcN,0.0,1,0.122,-7.267,1,0.241,110.992,4,0.231
845,0.011,0.696,207960,0.905,11dFghVXANMlKmJXsNCbNl,0.000905,2,0.302,-2.743,1,0.103,114.944,4,0.625
846,0.158,0.855,180757,0.624,4c2W3VKsOFoIg2SFaO6DY5,0.0,1,0.0513,-4.093,1,0.0488,117.959,4,0.962
847,0.379,0.704,260009,0.558,5HtziFfFGxXpugCqZaAHoY,0.000111,1,0.407,-6.042,1,0.287,163.964,4,0.414
848,0.00303,0.714,168320,0.597,5MjDHb5bnvY4Jz2Aue17Hj,0.0,7,0.169,-5.373,1,0.0369,143.028,4,0.236
849,0.138,0.798,255557,0.503,3CAqajKXtDoxesAeTEPdb3,0.0,1,0.151,-7.187,1,0.426,75.025,4,0.233
850,0.0323,0.645,203000,0.741,4q8PHoRsPUB52LFylX8Ulz,0.0,5,0.29,-4.989,0,0.0339,123.07,4,0.534
851,0.00898,0.612,188253,0.799,7zVCrzzEJU7u24sbJPXA5W,0.0,10,0.172,-4.603,1,0.0275,125.976,4,0.687
